Summary
Project;EPS - Home team (0-0)  
Date;23-05-2026
Competition;
Season;
Local Team;EPS
Visitor Team;Home team
Result;0 - 0

CATEGORY: Pass
Name;Time;Start;Stop;Team;Player;Pass;Through pass;Cross;Throw-in;Corner;Free kick;assist;progressive ;goal kick;success;failed
extraction  105;1:43:12,169;1:43:02,169;1:43:22,169;;29-Haapalainen R. ;1;0;0;0
extraction  106;1:43:21,769;1:43:11,769;1:43:31,769;;19-Gebala M. ;0;0;1;0
extraction  107;1:43:34,949;1:43:24,949;1:43:44,949;;15-laine S. ;1;0;0;0
extraction  108;1:43:38,869;1:43:28,869;1:43:48,869;;21-Ljunglin M. ;0;1;0;0
extraction  109;1:43:57,809;1:43:47,809;1:44:07,809;;21-Ljunglin M. ;1;0;0;0
extraction  110;1:44:03,769;1:43:53,769;1:44:13,769;;30-Lehtinen Lassi ;0;0;1;0
extraction  111;1:45:14,549;1:45:04,549;1:45:24,549;;8-O. Adawi ;1;0;0;0
extraction  112;1:45:24,949;1:45:14,949;1:45:34,949;;21-Ljunglin M. ;0;1;0;0
extraction  113;1:45:53,909;1:45:43,909;1:46:03,909;;4-Paappanen E. ;0;1;0;0
extraction  114;1:46:18,429;1:46:08,429;1:46:28,429;;4-Paappanen E. ;0;0;1;0
extraction  115;1:46:50,749;1:46:40,749;1:47:00,749;;29-Haapalainen R. ;0;1;0;0
extraction  116;1:48:32,909;1:48:22,909;1:48:42,909;;29-Haapalainen R. ;0;0;1;0

CATEGORY: P/A
Name;Time;Start;Stop;Team;Player;Success;Failure;progressive;pass;cross;through pass;corner ;free kick;throw-in;assist;goal kick
P/A 001;1:12,480;1:02,480;1:22,480;;;1;0;0;0;0;0;0;0;1;0;0
P/A 002;1:53,880;1:43,880;2:03,880;;;1;0;0;0;0;0;0;0;1;0;0
P/A 003;2:41,620;2:31,620;2:51,620;;;1;0;0;0;0;0;0;0;1;0;0
P/A 004;2:53,140;2:43,140;3:03,140;;;0;1;0;0;0;0;0;0;1;0;0
P/A 005;3:13,360;3:03,360;3:23,360;;;0;1;0;0;0;1;0;0;0;0;0
P/A 006;5:17,200;5:07,200;5:27,200;;;0;0;0;0;0;0;0;0;0;0;1
P/A 007;5:30,900;5:20,900;5:40,900;;;1;0;0;0;0;1;0;0;0;0;0
P/A 008;5:34,620;5:24,620;5:44,620;;;1;0;0;1;0;0;0;0;0;0;0
P/A 009;5:36,080;5:26,080;5:46,080;;;1;0;0;1;0;0;0;0;0;0;0
P/A 010;5:37,880;5:27,880;5:47,880;;;1;0;0;1;0;0;0;0;0;0;0
P/A 011;5:38,800;5:28,800;5:48,800;;;1;0;0;0;0;1;0;0;0;0;0
P/A 012;6:15,850;6:05,850;6:25,850;;;1;0;0;0;0;0;1;0;0;0;0
P/A 013;7:40,827;7:30,827;7:50,827;;;1;0;0;0;0;0;0;1;0;0;0
P/A 014;8:40,607;8:30,607;8:50,607;;;1;0;0;0;0;0;0;1;0;0;0
P/A 015;8:45,047;8:35,047;8:55,047;;;1;0;0;1;0;0;0;0;0;0;0
P/A 016;8:55,927;8:45,927;9:05,927;;;1;0;0;1;0;0;0;0;0;0;0
P/A 017;9:00,127;8:50,127;9:10,127;;;1;0;0;1;0;0;0;0;0;0;0
P/A 018;9:09,687;8:59,687;9:19,687;;;0;1;0;1;0;0;0;0;0;0;0
P/A 019;9:53,527;9:43,527;10:03,527;;;1;0;0;0;0;0;0;0;1;0;0
P/A 020;10:12,987;10:02,987;10:22,987;;;1;0;0;0;0;0;0;0;1;0;0
P/A 021;10:51,647;10:41,647;11:01,647;;;0;1;0;0;0;0;0;0;1;0;0
P/A 022;11:05,847;10:55,847;11:15,847;;;1;0;0;1;0;0;0;0;0;0;0
P/A 023;11:09,807;10:59,807;11:19,807;;;0;1;0;1;0;0;0;0;0;0;0
P/A 024;11:22,227;11:12,227;11:32,227;;;1;0;0;0;0;0;0;0;1;0;0
P/A 025;14:56,007;14:46,007;15:06,007;;;1;0;0;0;0;0;0;0;1;0;0
P/A 026;15:38,527;15:28,527;15:48,527;;;1;0;0;0;0;0;0;1;0;0;0
P/A 027;16:08,027;15:58,027;16:18,027;;;1;0;0;0;0;0;0;0;1;0;0
P/A 028;16:09,767;15:59,767;16:19,767;;;1;0;0;1;0;0;0;0;0;0;0
P/A 029;16:38,127;16:28,127;16:48,127;;;0;1;0;1;0;0;0;0;0;0;0
P/A 030;17:38,447;17:28,447;17:48,447;;;0;1;0;1;0;0;0;0;0;0;0
P/A 031;17:50,327;17:40,327;18:00,327;;;1;0;0;0;0;0;0;0;1;0;0
P/A 032;18:02,667;17:52,667;18:12,667;;;0;1;0;1;0;0;0;0;0;0;0
P/A 033;18:47,027;18:37,027;18:57,027;;;1;0;0;1;0;0;0;0;0;0;0
P/A 034;18:52,567;18:42,567;19:02,567;;;1;0;0;1;0;0;0;0;0;0;0
P/A 035;18:54,647;18:44,647;19:04,647;;;1;0;0;1;0;0;0;0;0;0;0
P/A 036;19:06,207;18:56,207;19:16,207;;;0;1;0;1;0;0;0;0;0;0;0
P/A 037;20:08,727;19:58,727;20:18,727;;;1;0;0;0;0;0;0;0;0;0;1
P/A 038;20:57,047;20:47,047;21:07,047;;;1;0;0;0;0;0;0;0;1;0;0
P/A 039;21:27,767;21:17,767;21:37,767;;;1;0;0;0;0;0;0;1;0;0;0
P/A 040;22:00,407;21:50,407;22:10,407;;;1;0;0;0;0;0;0;0;1;0;0
P/A 041;22:02,587;21:52,587;22:12,587;;;1;0;0;1;0;0;0;0;0;0;0
P/A 042;22:14,867;22:04,867;22:24,867;;;1;0;0;0;0;0;0;0;1;0;0
P/A 043;22:15,287;22:05,287;22:25,287;;;1;0;0;1;0;0;0;0;0;0;0
P/A 044;22:17,407;22:07,407;22:27,407;;;1;0;0;1;0;0;0;0;0;0;0
P/A 045;22:17,407;22:07,407;22:27,407;;;1;0;0;1;0;0;0;0;0;0;0
P/A 046;22:19,967;22:09,967;22:29,967;;;1;0;0;1;0;0;0;0;0;0;0
P/A 047;22:22,907;22:12,907;22:32,907;;;1;0;0;0;0;1;0;0;0;0;0
P/A 048;22:23,047;22:13,047;22:33,047;;;1;0;0;1;0;0;0;0;0;0;0
P/A 049;22:24,187;22:14,187;22:34,187;;;0;1;0;0;1;0;0;0;0;0;0
P/A 050;23:45,757;23:35,757;23:55,757;;;1;0;0;0;0;0;0;0;0;0;1
P/A 051;24:37,397;24:27,397;24:47,397;;;1;0;0;0;0;1;0;0;0;0;0
P/A 052;25:23,857;25:13,857;25:33,857;;;0;0;0;0;0;0;1;0;0;0;0
P/A 053;26:14,617;26:04,617;26:24,617;;;1;0;0;0;0;0;0;0;1;0;0
P/A 054;27:02,817;26:52,817;27:12,817;;;1;0;0;1;0;0;0;0;0;0;0
P/A 055;28:28,817;28:18,817;28:38,817;;;1;0;0;0;0;0;0;0;0;0;1
P/A 056;30:12,177;30:02,177;30:22,177;;;1;0;0;0;0;1;0;0;0;0;0
P/A 057;30:37,217;30:27,217;30:47,217;;;0;1;0;1;0;0;0;0;0;0;0
P/A 058;31:22,977;31:12,977;31:32,977;;;0;1;0;0;0;0;0;0;1;0;0
P/A 059;31:55,937;31:45,937;32:05,937;;;1;0;0;0;0;1;0;0;0;0;0
P/A 060;32:01,137;31:51,137;32:11,137;;;1;0;0;0;1;0;0;0;0;0;0
P/A 061;32:36,454;32:26,454;32:46,454;;;0;1;0;0;0;0;1;0;0;0;0
P/A 062;35:35,359;35:25,359;35:45,359;;;1;0;0;0;0;0;0;1;0;0;0
P/A 063;35:55,499;35:45,499;36:05,499;;;1;0;0;0;0;0;0;0;1;0;0
P/A 064;35:56,759;35:46,759;36:06,759;;;1;0;0;1;0;0;0;0;0;0;0
P/A 065;35:59,479;35:49,479;36:09,479;;;0;1;0;0;1;0;0;0;0;0;0
P/A 066;36:28,519;36:18,519;36:38,519;;;1;0;0;0;0;0;0;0;1;0;0
P/A 067;37:22,459;37:12,459;37:32,459;;;0;1;0;1;0;0;0;0;0;0;0
P/A 068;37:28,539;37:18,539;37:38,539;;;1;0;0;1;0;0;0;0;0;0;0
P/A 069;37:31,039;37:21,039;37:41,039;;;1;0;0;0;0;1;0;0;0;0;0
P/A 070;38:48,939;38:38,939;38:58,939;;;1;0;0;0;0;0;0;0;1;0;0
P/A 071;38:51,939;38:41,939;39:01,939;;;0;1;0;0;1;0;0;0;0;0;0
P/A 072;39:28,879;39:18,879;39:38,879;;;1;0;0;1;0;0;0;0;0;0;0
P/A 073;39:29,439;39:19,439;39:39,439;;;1;0;0;1;0;0;0;0;0;0;0
P/A 074;39:39,299;39:29,299;39:49,299;;;0;1;0;1;0;0;0;0;0;0;0
P/A 075;40:27,759;40:17,759;40:37,759;;;0;1;0;0;0;1;0;0;0;0;0
P/A 076;41:51,079;41:41,079;42:01,079;;;1;0;0;1;0;0;0;0;0;0;0
P/A 077;41:55,379;41:45,379;42:05,379;;;1;0;1;0;0;0;0;0;0;0;0
P/A 078;42:51,739;42:41,739;43:01,739;;;0;1;0;1;0;0;0;0;0;0;0
P/A 079;43:19,759;43:09,759;43:29,759;;;1;0;0;0;0;0;0;0;0;0;1
P/A 080;43:50,419;43:40,419;44:00,419;;;1;0;0;1;0;0;0;0;0;0;0
P/A 081;43:53,399;43:43,399;44:03,399;;;1;0;0;0;0;1;0;0;0;0;0
P/A 082;44:45,519;44:35,519;44:55,519;;;1;0;0;1;0;0;0;0;0;0;0
P/A 083;44:46,579;44:36,579;44:56,579;;;1;0;0;1;0;0;0;0;0;0;0
P/A 084;44:54,759;44:44,759;45:04,759;;;0;1;0;0;1;0;0;0;0;0;0
P/A 085;45:37,399;45:27,399;45:47,399;;;0;1;0;0;0;0;0;1;0;0;0
P/A 086;46:14,799;46:04,799;46:24,799;;;1;0;0;1;0;0;0;0;0;0;0
P/A 087;46:19,099;46:09,099;46:29,099;;;1;0;0;0;0;1;0;0;0;0;0
P/A 088;46:21,619;46:11,619;46:31,619;;;0;1;0;0;1;0;0;0;0;0;0
P/A 089;46:53,579;46:43,579;47:03,579;;;1;0;0;0;0;0;1;0;0;1;0
P/A 090;1:02:27,319;1:02:17,319;1:02:37,319;;;0;1;0;1;0;0;0;0;0;0;0
P/A 091;1:03:49,519;1:03:39,519;1:03:59,519;;;1;0;0;0;0;0;0;0;1;0;0
P/A 092;1:04:04,919;1:03:54,919;1:04:14,919;;;0;1;0;1;0;0;0;0;0;0;0
P/A 093;1:05:07,059;1:04:57,059;1:05:17,059;;;1;0;0;0;0;0;0;1;0;0;0
P/A 094;1:07:17,479;1:07:07,479;1:07:27,479;;;1;0;0;0;0;0;0;0;0;0;1
P/A 095;1:07:28,999;1:07:18,999;1:07:38,999;;;0;1;0;0;0;1;0;0;0;0;0
P/A 096;1:08:09,319;1:07:59,319;1:08:19,319;;;1;0;0;0;0;0;0;0;1;0;0
P/A 097;1:08:11,539;1:08:01,539;1:08:21,539;;;0;1;0;0;1;0;0;0;0;0;0
P/A 098;1:09:03,639;1:08:53,639;1:09:13,639;;;0;1;0;1;0;0;0;0;0;0;0
P/A 099;1:09:08,839;1:08:58,839;1:09:18,839;;;1;0;0;0;0;0;0;0;1;0;0
P/A 100;1:09:15,939;1:09:05,939;1:09:25,939;;;1;0;0;0;1;0;0;0;0;0;0
P/A 101;1:09:35,159;1:09:25,159;1:09:45,159;;;1;0;0;1;0;0;0;0;0;0;0
P/A 102;1:10:19,539;1:10:09,539;1:10:29,539;;;1;0;0;0;0;0;1;0;0;1;0
P/A 103;1:11:41,819;1:11:31,819;1:11:51,819;;;1;0;0;1;0;0;0;0;0;0;0
P/A 104;1:13:33,439;1:13:23,439;1:13:43,439;;;0;1;0;0;0;0;0;0;1;0;0
P/A 105;1:13:48,979;1:13:38,979;1:13:58,979;;;1;0;0;0;0;0;0;0;1;0;0
P/A 106;1:14:10,599;1:14:00,599;1:14:20,599;;;1;0;0;0;0;0;0;0;0;1;0
P/A 107;1:14:27,579;1:14:17,579;1:14:37,579;;;1;0;0;0;0;0;0;0;1;0;0
P/A 108;1:14:50,059;1:14:40,059;1:15:00,059;;;1;0;0;0;0;0;0;0;1;0;0
P/A 109;1:16:53,219;1:16:43,219;1:17:03,219;;;1;0;0;0;0;0;0;0;0;0;1
P/A 110;1:17:47,039;1:17:37,039;1:17:57,039;;;0;1;0;0;0;0;0;0;1;0;0
P/A 111;1:17:49,699;1:17:39,699;1:17:59,699;;;1;0;0;0;0;1;0;0;0;0;0
P/A 112;1:19:07,839;1:18:57,839;1:19:17,839;;;1;0;1;0;0;0;0;0;0;0;0
P/A 113;1:19:09,819;1:18:59,819;1:19:19,819;;;1;0;0;1;0;0;0;0;0;0;0
P/A 114;1:21:01,239;1:20:51,239;1:21:11,239;;;1;0;0;1;0;0;0;0;0;0;0
P/A 115;1:21:07,959;1:20:57,959;1:21:17,959;;;1;0;0;1;0;0;0;0;0;0;0
P/A 116;1:21:51,559;1:21:41,559;1:22:01,559;;;1;0;0;0;0;0;1;0;0;0;0
P/A 117;1:21:53,789;1:21:43,789;1:22:03,789;;;1;0;0;1;0;0;0;0;0;0;0
P/A 118;1:21:56,169;1:21:46,169;1:22:06,169;;;1;0;0;1;0;0;0;0;0;0;0
P/A 119;1:21:59,789;1:21:49,789;1:22:09,789;;;1;0;0;1;0;0;0;0;0;0;0
P/A 120;1:22:02,089;1:21:52,089;1:22:12,089;;;0;1;0;0;1;0;0;0;0;0;0
P/A 121;1:22:11,729;1:22:01,729;1:22:21,729;;;0;1;0;0;0;1;0;0;0;0;0
P/A 122;1:24:14,149;1:24:04,149;1:24:24,149;;;1;0;0;0;0;0;0;0;1;0;0
P/A 123;1:25:41,449;1:25:31,449;1:25:51,449;;;1;0;0;0;0;0;0;0;0;0;1
P/A 124;1:26:32,649;1:26:22,649;1:26:42,649;;;1;0;0;0;0;0;0;0;1;0;0
P/A 125;1:30:20,849;1:30:10,849;1:30:30,849;;;0;1;0;0;0;0;0;1;0;0;0
P/A 126;1:33:56,629;1:33:46,629;1:34:06,629;;;1;0;0;0;0;0;0;0;0;0;1
P/A 127;1:35:37,729;1:35:27,729;1:35:47,729;;;1;0;0;0;0;0;0;1;0;0;0
P/A 128;1:36:07,669;1:35:57,669;1:36:17,669;;;1;0;0;0;0;0;0;1;0;0;0
P/A 129;1:36:10,189;1:36:00,189;1:36:20,189;;;1;0;0;0;0;1;0;0;0;0;0
P/A 130;1:37:20,829;1:37:10,829;1:37:30,829;;;1;0;0;0;0;0;0;0;0;0;1
P/A 131;1:37:37,409;1:37:27,409;1:37:47,409;;;1;0;0;0;0;0;0;0;1;0;0
P/A 132;1:38:52,029;1:38:42,029;1:39:02,029;;;1;0;0;0;0;1;0;0;0;0;0
P/A 133;1:39:33,549;1:39:23,549;1:39:43,549;;;1;0;1;0;0;0;0;0;0;0;0
P/A 134;1:39:38,029;1:39:28,029;1:39:48,029;;;1;0;0;0;1;0;0;0;0;0;0
P/A 135;1:42:54,909;1:42:44,909;1:43:04,909;;;0;1;0;0;0;0;0;1;0;0;0
P/A 136;1:43:03,349;1:42:53,349;1:43:13,349;;;1;0;0;1;0;0;0;0;0;0;0
P/A 137;1:45:08,889;1:44:58,889;1:45:18,889;;;1;0;0;0;0;0;0;0;1;0;0
P/A 138;1:45:51,829;1:45:41,829;1:46:01,829;;;1;0;0;0;0;0;0;0;0;0;1
P/A 139;1:46:11,829;1:46:01,829;1:46:21,829;;;1;0;0;0;0;0;0;0;1;0;0
P/A 140;1:47:15,129;1:47:05,129;1:47:25,129;;;0;1;0;0;0;0;0;0;1;0;0

CATEGORY: SH/A
Name;Time;Start;Stop;Team;Player;ON TARGET;GOAL;OFF TARGET;free kick;open;header
SH/A 001;6:16,720;6:06,720;6:26,720;;;0;0;1;0;0;1
SH/A 002;7:44,307;7:34,307;7:54,307;;;0;0;1;0;1;0
SH/A 003;24:40,617;24:30,617;24:50,617;;;0;0;1;0;1;0
SH/A 004;27:04,137;26:54,137;27:14,137;;;0;0;1;0;1;0
SH/A 005;32:02,357;31:52,357;32:12,357;;;0;0;1;0;1;0
SH/A 006;44:00,899;43:50,899;44:10,899;;;1;0;0;0;1;0
SH/A 007;46:53,859;46:43,859;47:03,859;;;0;1;0;0;0;1
SH/A 008;1:03:06,019;1:02:56,019;1:03:16,019;;;0;0;1;0;1;0
SH/A 009;1:09:18,459;1:09:08,459;1:09:28,459;;;1;0;0;0;1;0
SH/A 010;1:09:36,579;1:09:26,579;1:09:46,579;;;0;0;1;0;1;0
SH/A 011;1:10:20,039;1:10:10,039;1:10:30,039;;;0;1;0;0;1;0
SH/A 012;1:16:35,199;1:16:25,199;1:16:45,199;;29-Haapalainen R. ;0;0;1;1;0;0
SH/A 013;1:17:53,599;1:17:43,599;1:18:03,599;;;1;0;0;0;1;0
SH/A 014;1:19:13,939;1:19:03,939;1:19:23,939;;;1;0;0;0;1;0
SH/A 015;1:36:15,149;1:36:05,149;1:36:25,149;;;1;0;0;0;1;0
SH/A 016;1:38:55,109;1:38:45,109;1:39:05,109;;;1;0;0;0;1;0

CATEGORY: Substitution
Name;Time;Start;Stop;Team;Player
Lineup;0:00,000;0:00,000;0:00,000;;
;1:22:30,434;1:22:30,434;1:22:30,434;EPS;
;1:26:16,469;1:26:16,469;1:26:16,469;EPS;
;1:40:57,489;1:40:57,489;1:40:57,489;EPS;

